fecha,brl_por_usd,uyu_por_usd,brl_por_uyu,uyu_por_brl,retorno_diario_brl_por_uyu,log_retorno_brl_por_uyu
2022-06-16,5.052000045776367,39.53399658203125,0.12778875101316145,7.825414929495682,-0.025544449376807332,-0.025876373570244304
2022-06-17,5.052199840545654,39.49618911743164,0.12791613452944164,7.8176220980930005,0.0009968288700705763,0.000996332366097974
2022-06-20,5.152100086212158,39.6094856262207,0.13007238051083322,7.688027205104576,0.016856716233051072,0.01671621848094995
2022-06-21,5.18720006942749,39.506629943847656,0.1312994825628069,7.6161762444239,0.009433993959013343,0.00938977174848743
2022-06-22,5.122799873352051,39.492225646972656,0.12971666674716134,7.709109593057621,-0.012055004214418186,-0.012128255065828153
2022-06-23,5.193600177764893,39.45827865600586,0.1316225733778781,7.597480996888568,0.01469284309033081,0.014585949050797353
2022-06-24,5.23799991607666,39.27431869506836,0.13336959341663618,7.497960924841978,0.013272951545648004,0.013185637684148155
2022-06-27,5.241399765014648,39.3026008605957,0.13336012503614258,7.498493269476052,-7.099354696249449e-05,-7.099606712346329e-05
2022-06-28,5.236800193786621,39.1778678894043,0.13366730952714556,7.481260777504592,0.0023034208382732846,0.002300772031259335
2022-06-29,5.266600131988525,39.174583435058594,0.13443921211617213,7.438306013991484,0.005774804563338787,0.00575819429615132
2022-06-30,5.1809000968933105,38.90224075317383,0.1331774210582106,7.508780332687997,-0.009385588014836022,-0.009429910190479784
2022-07-01,5.251999855041504,38.50520324707031,0.13639714667500438,7.3315316660011645,0.024176212388032914,0.023888594223024695
2022-07-04,5.330999851226807,38.900421142578125,0.13704221431659017,7.297021614740074,0.004729333840998828,0.004718185676818143
2022-07-05,5.3282999992370605,38.905418395996094,0.13695521649461084,7.301656888982755,-0.0006348249874184031,-0.0006350265741201788
2022-07-06,5.385200023651123,38.89455032348633,0.1384564155868204,7.222489443784139,0.01096124069336657,0.01090160171032073
2022-07-07,5.427999973297119,39.3839225769043,0.13782273623705102,7.255696899530639,-0.004576742414453383,-0.004587247765797109
2022-07-08,5.338200092315674,39.60181427001953,0.1347968569297833,7.418570601545312,-0.021954863108096356,-0.022199457771091335
2022-07-11,5.254000186920166,39.472755432128906,0.13310446989073543,7.512895703809896,-0.012555092734316764,-0.01263457387388689
2022-07-12,5.377200126647949,39.74264907836914,0.13530049584879372,7.390955914289915,0.016498513985751195,0.016363892192181595
2022-07-13,5.436500072479248,39.69102478027344,0.1369705141798507,7.300841396323727,0.012343031860898135,0.012267477719282827
2022-07-14,5.390900135040283,39.71694564819336,0.13573299877568767,7.367405192694518,-0.009034903691301777,-0.009075965949810083
2022-07-15,5.422800064086914,40.42935562133789,0.1341302620520832,7.455439098536145,-0.011808010860005824,-0.011878279120250745
2022-07-18,5.410099983215332,40.42878341674805,0.13381802582202218,7.472834798280457,-0.0023278581975764157,-0.0023305718716537527
2022-07-19,5.436800003051758,40.501731872558594,0.13423623513579647,7.449553386150743,0.003125209112937455,0.0031203357977171997
2022-07-20,5.413099765777588,41.38532257080078,0.1307975733792341,7.645401777451964,-0.0256164943324263,-0.025950309850840902
2022-07-21,5.470200061798096,41.503482818603516,0.13180098850273197,7.587196510132942,0.007671511768712946,0.007642235356533078
2022-07-22,5.497799873352051,41.40305709838867,0.13278729298388003,7.530841073184592,0.007483285917295079,0.007455425040838293
2022-07-25,5.496699810028076,41.09740447998047,0.1337481011168394,7.476741663243668,0.00723569335114016,0.00720964131621038
2022-07-26,5.356299877166748,41.217323303222656,0.12995263757818926,7.695111223874352,-0.028377700370747827,-0.028788130667055434
2022-07-27,5.350100040435791,41.22062301635742,0.1297918286754844,7.704645278558157,-0.0012374423921031052,-0.0012382086561437688
2022-07-28,5.243000030517578,41.05613708496094,0.12770319866352245,7.8306574186511995,-0.01609215336031744,-0.01622303810442638
2022-07-29,5.182700157165527,41.102325439453125,0.1260926261897284,7.9306778692619595,-0.012611841290190662,-0.012692045623643455
2022-08-01,5.171199798583984,41.00568389892578,0.12610934160567563,7.9296266816366785,0.0001325645793281982,0.00013255579342041912
2022-08-02,5.184000015258789,40.45432662963867,0.12814451375543984,7.803689527500737,0.016138155380494013,0.01600931961709895
2022-08-03,5.277699947357178,40.334564208984375,0.13084807164425963,7.642451183527782,0.021097726383975113,0.0208782509428298
2022-08-04,5.282700061798096,40.063560485839844,0.13185797761697254,7.58391731825926,0.007718157096411549,0.007688524496968441
2022-08-05,5.211100101470947,40.49734878540039,0.12867756180991258,7.771362667542911,-0.024120010518427604,-0.02441566172619103
2022-08-08,5.164599895477295,40.54696273803711,0.12737328635055525,7.8509397743559175,-0.010135997613041847,-0.010187716616111064
2022-08-09,5.110099792480469,40.0517692565918,0.12758736723320752,7.837766557030477,0.0016807361165438461,0.0016793252602269604
2022-08-10,5.123700141906738,40.03226852416992,0.12798925294011876,7.813156003558061,0.003149886353377429,0.003144935854306752
2022-08-11,5.093699932098389,39.62782287597656,0.12853847530408552,7.7797717581003205,0.004291160010315265,0.004281979237936717
2022-08-12,5.1570000648498535,39.43535232543945,0.13077099000642403,7.646955949105193,0.017368454830796853,0.01721934725530616
2022-08-15,5.074900150299072,39.51387405395508,0.12843337363907775,7.786138226113958,-0.017875649387004255,-0.018037348692432786
2022-08-16,5.095600128173828,39.6181755065918,0.1286177382733338,7.774977335356619,0.0014354885263245798,0.0014344591976120924
2022-08-17,5.1417388916015625,39.54629898071289,0.1300182071174154,7.6912304989479745,0.010888613521607526,0.010829759410420081
2022-08-18,5.164999961853027,39.5444221496582,0.13061260428350122,7.656228933537301,0.0045716456122875115,0.004561227380726507
2022-08-19,5.166999816894531,39.56085968017578,0.13060888612296134,7.656446890287029,-2.8467088304950927e-05,-2.8467493500272667e-05
2022-08-22,5.168399810791016,39.856597900390625,0.12967488654470333,7.711593405985099,-0.00715111816648295,-0.007176809968678199
2022-08-23,5.156099796295166,39.91211700439453,0.1291863269424534,7.740757274146003,-0.003767573007141145,-0.003774688187252462
2022-08-24,5.103499889373779,39.9040641784668,0.1278942382046326,7.818960525805594,-0.010001745296128517,-0.010052098780438001
2022-08-25,5.110099792480469,39.817874908447266,0.1283368287290584,7.791995562794962,0.00346059783958097,0.0034546237495254317
2022-08-26,5.108699798583984,39.74116516113281,0.12854932103451097,7.779115377291921,0.0016557391012144151,0.0016543698764066583
